,excercise_name,utility,mechanics,force,preparation,execution,comments,target_muscles,synergist_muscles,stabalizer_muscles,dynamic_stabilizer_muscles
218,Hanging Hyperextension,"['Basic', 'Auxiliary']",['Compound'],['Pull'],"Stand behind bar facing elevated platform positioned slightly away on other side of bar. Grasp bar with slightly wider than shoulder width grip. Walk body under bar and position back of heels on elevated platform. With legs extended forward, hang under bar with arms straight and hips bent just above floor.",Raise hips up as high as possible by extending hips and spine. Lower hips to original position just above floor. Repeat.,Platform should be high enough to allow hips to flex without buttocks contacting floor. Full range of motion will vary from person to person. Adductor Magnus may only assist at initial phase hip extension depending on degree of hip flexion at bottom of movement. Also see Hanging Hamstring Bridge for Hamstrings.,['Erector Spinae'],"['Hamstrings', 'Gluteus Maximus', 'Adductor Magnus', 'Latissimus Dorsi', 'Pectoralis Major, Sternal', 'Triceps, Long Head', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Pectoralis Minor']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids']",[]
219,Hyperextension (hands behind hips),"['Basic', 'Auxiliary']",['Compound'],['Pull'],Position thighs prone on large pad and lower legs under padded brace. Clasp hands behind hips or low back.,Raise upper body until hips and waist are extended. Lower body by bending hips and waist until mild stretch is felt or torso is vertical. Repeat.,Adjust lower leg brace so pressure is evenly distributed on thigh pad and full range of motion is permitted; abdomen should not press on side of pad when upper body is lowered. Do not pause or bounce at bottom of lift. Do not lower weight beyond mild stretch throughout hamstrings and low back. Full range of motion will vary from person to person.,['Erector Spinae'],"['Gluteus Maximus', 'Hamstrings', 'Adductor Magnus']",[],[]
220,Hyperextension (arms crossed),"['Basic', 'Auxiliary']",['Compound'],['Pull'],Position thighs prone on large pad and lower legs under padded brace. Cross arms on chest.,Raise upper body until hips and waist are extended. Lower body by bending hips and waist until mild stretch is felt or torso is vertical. Repeat.,Adjust lower leg brace so pressure is evenly distributed on thigh pad and full range of motion is permitted; abdomen should not press on side of pad when upper body is lowered. Do not pause or bounce at bottom of lift. Do not lower weight beyond mild stretch throughout hamstrings and low back. Full range of motion will vary from person to person.,['Erector Spinae'],"['Gluteus Maximus', 'Hamstrings', 'Adductor Magnus']",['No significant stabilizers'],[]
221,Hyperextension (hands on head),"['Basic', 'Auxiliary']",['Compound'],['Pull'],Position thighs prone on large pad and lower legs under padded brace. Place hands behind neck or to sides of head.,Raise upper body until hips and waist are extended. Lower body by bending hips and waist until mild stretch is felt or torso is vertical. Repeat.,Adjust lower leg brace so pressure is evenly distributed on thigh pad and full range of motion is permitted; abdomen should not press on side of pad when upper body is lowered. Do not pause or bounce at bottom of lift. Do not lower weight beyond mild stretch throughout hamstrings and low back. Full range of motion will vary from person to person.,['Erector Spinae'],"['Gluteus Maximus', 'Hamstrings', 'Adductor Magnus']",['See comments'],[]
222,45° Hyperextension (hands behind hips),"['Basic', 'Auxiliary']",['Compound'],['Pull'],Position thighs prone on padding. Hook heels on platform lip or under padded brace. Clasp hands behind hips or low back.,Raise upper body until hips and waist are extended. Lower body by bending hips and waist until mild stretch is felt or torso is approximately perpendicular to legs. Repeat.,,['Erector Spinae'],"['Gluteus Maximus', 'Hamstrings', 'Adductor Magnus']",['No significant stabilizers'],[]
223,45° Hyperextension (arms crossed),"['Basic', 'Auxiliary']",['Compound'],['Pull'],Position thighs prone on padding. Hook heels on platform lip or under padded brace. Cross arms across chest.,Raise upper body until hips and waist are fully extended. Lower body by bending hips and waist until mild stretch is felt or torso is approximately perpendicular to legs. Repeat.,,['Erector Spinae'],"['Gluteus Maximus', 'Hamstrings', 'Adductor Magnus']",['No significant stabilizers'],[]
224,45° Hyperextension (hands behind neck),"['Basic', 'Auxiliary']",['Compound'],['Pull'],Position thighs prone on padding. Hook heels on platform lip or under padded brace. Place hands behind neck or to sides of head.,Raise upper body until hips and waist are extended. Lower body by bending hips and waist until mild stretch is felt or torso is approximately perpendicular to legs. Repeat.,Adjust lower leg brace so pressure is evenly distributed on thigh pad and full range of motion is permitted; abdomen should not press on side of pad when upper body is lowered. Do not pause or bounce at bottom of lift. Do not lower weight beyond mild stretch throughout hamstrings and low back. Full range of motion will vary from person to person.,['Erector Spinae'],"['Gluteus Maximus', 'Hamstrings', 'Adductor Magnus']",['No significant stabilizers'],[]
225,45° Hyperextension (arms up),"['Basic', 'Auxiliary']",['Compound'],['Pull'],Position thighs prone on padding. Hook heels on platform lip or under padded brace. Place arms parallel extending upward to sides of head.,Raise upper body until hips and waist are extended. Lower body by bending hips and waist until mild stretch is felt or torso is approximately perpendicular to legs. Repeat.,,['Erector Spinae'],"['Gluteus Maximus', 'Hamstrings', 'Adductor Magnus']",['No significant stabilizers'],[]
226,Superman,['Auxiliary'],['Isolated'],['Pull'],Lie prone on mat with legs together and arms extended out on floor approximately parallel.,Slowly raise upper body and legs off floor. Return upper body and legs to floor and repeat.,Lift legs and upper body slowly with no jerking or fast movements. Also see Contralateral Superman.,['Erector Spinae'],"['Gluteus Maximus', 'Hamstrings']","['Deltoid, Anterior', 'Deltoid, Lateral', 'Trapezius, Lower', 'Trapezius, Middle', 'Splenius']",[]
227,Contralateral Superman,['Auxiliary'],['Isolated'],['Pull'],Lie prone on mat with legs together and arms extended out on floor approximately parallel.,Raise left arm and shoulder and right leg up off floor. Lower arm and shoulder and leg to floor. Repeat by raising and lowering right arm and shoulder and left leg. Repeat by alternating between opposite sides.,Lift legs and arms deliberately with no jerking. Also see bilateral movement: Superman.,['Erector Spinae'],"['Gluteus Maximus', 'Hamstrings', 'Trapezius, Lower', 'Trapezius, Middle']","['Deltoid, Anterior', 'Deltoid, Lateral', 'Splenius']",[]
228,Suspended Hyperextension,"['Basic', 'Auxiliary']",['Compound'],['Pull'],"Grasp suspension handles and momentarily step back until arms are extended forward and straight. While keeping arms straight and shoulders back, step forward so body reclines back behind suspension handles. Fold at hips onto heels, allowing rear end to fall far back with arms and shoulders stretched forward.","Drive hips forward until hips are straight, while keeping arms and shoulders straight. Near top of motion, reach back with arms over head and hyperextend spine. While keeping arms over head, lower body with hips falling back down to starting position and repeat.","An alternative mount involves stepping back with suspension handles in hands until arms are pulled forward about 45° (give or take) from resting position. At this point, recline body back, then fold at hips, allowing rear end to fall far back with arms and shoulders stretched forward. Dismounting can be achieved by walking backward until body is upright. This exercise can be performed on TRXⓇ style suspension trainer or adjustable length gymnastics rings.",['Erector Spinae'],"['Hamstrings', 'Gluteus Maximus', 'Adductor Magnus']","['Deltoid, Anterior', 'Deltoid, Lateral', 'Supraspinatus', 'Trapezius, Lower', 'Trapezius, Middle', 'Serratus Anterior', 'Triceps Brachii']",[]
229,Suspended Pull Through,['Auxiliary'],['Compound'],['Pull'],"Sit on floor with feet under suspension trainer loops in low position. Reach and grasp bottom of loops and lay back supine. Raise legs and place heels in loops with soles contacting handles (or ankles through loops as shown). Extend legs out straight. Sit up and place hands on floor to sides at desired distance from suspension trainer. Raise hips from floor, supporting upper body with arms.",Pull hips back while flexing spine in C shape. Raise hips up high by straightening spine and hips until straight.,"This exercise can be performed on TRXⓇ style suspension trainer. See Suspended Supine Feet Mount/Dismount. Erector Spinae is exercised during spinal extension, whereas, Abdominals are exercised during spinal flexion. See Suspended Pull Through for Rectus Abdominis.",['Erector Spinae'],"['Gluteus Maximus', 'Hamstrings']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Triceps Brachii', 'Levator Scapulae', 'Latissimus Dorsi', 'Pectoralis Minor', 'Pectoralis Major']",[]
230,Rear Bridge,['Auxiliary'],['Isolated'],['Push'],Sit on mat or floor with legs bent and feet on floor or mat. Place hands back to sides on floor or mat so torso is reclined back slightly.,Raise hips up off floor until hips are straight. Hold position.,Muscles are exercised isometrically.,['Erector Spinae'],[],"['Gluteus Maximus', 'Triceps Brachii', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Levator Scapulae', 'Latissimus Dorsi']",[]
231,Decline Rear Bridge,['Auxiliary'],['Isolated'],['Push'],Lie supine on mat with arms to sides. Place feet flat on floor or mat with knees bent.,Raise hips up off floor until hips are straight. Hold position.,Muscles are exercised isometrically.,['Erector Spinae'],[],['Gluteus Maximus'],[]
232,Single Leg Decline Rear Bridge,['Auxiliary'],['Isolated'],['Push'],Lie supine on mat with arms to sides. Place one foot flat on floor or mat with knee bent. Keep other leg straight. Place arms out to sides of body for stability.,"While keeping leg straight inline with body, raise hips up off floor until hip of bent leg is straight. Hold position. Change position and repeat hold on opposite side.",Muscles are exercised isometrically.,['Erector Spinae'],[],"['Gluteus Maximus', 'Quadriceps']",[]
233,Incline Rear Bridge,['Auxiliary'],['Isolated'],['Push'],Sit on mat with legs straight and placed together. Place hands back to sides on floor or mat so torso is reclined back slightly.,Raise hips up off floor until hips are straight. Hold position.,Muscles are exercised isometrically.,['Erector Spinae'],[],"['Gluteus Maximus', 'Hamstrings', 'Triceps Brachii', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Levator Scapulae', 'Latissimus Dorsi']",[]
